iter	RMSE
1666	12.30888949
1667	12.30855504
1668	12.30576549
1669	12.30136709
1670	12.29960944
1671	12.29786633
1672	12.29644717
1673	12.29611366
1674	12.295781
1675	12.29306638
1676	12.29133391
1677	12.29100177
1678	12.29067046
1679	12.29033999
1680	12.29001036
1681	12.28915948
1682	12.28756522
1683	12.28723662
1684	12.28439377
1685	12.28288361
1686	12.28255545
1687	12.28222811
1688	12.2819016
1689	12.28012909
1690	12.27933543
1691	12.27901013
1692	12.27868566
1693	12.27836201
1694	12.27803917
1695	12.27771715
1696	12.27739595
1697	12.27563679
1698	12.27282188
1699	12.27004361
1700	12.26972274
1701	12.26940268
1702	12.26727618
1703	12.26555705
1704	12.26523763
1705	12.26369199
1706	12.26178983
1707	12.25968309
1708	12.25936399
1709	12.25904569
1710	12.2587282
1711	12.25737695
1712	12.254702
1713	12.25189959
1714	12.25158277
1715	12.25126675
1716	12.24942654
1717	12.24911126
1718	12.2474098
1719	12.24491021
1720	12.24308674
1721	12.24277158
1722	12.2424572
1723	12.24089031
1724	12.23920244
1725	12.23642476
1726	12.23474973
1727	12.23392069
1728	12.23307852
1729	12.23032397
1730	12.22759577
1731	12.22728223
1732	12.22455098
1733	12.22285978
1734	12.22254682
1735	12.22223465
1736	12.21796
1737	12.21445022
1738	12.214029
1739	12.213718
1740	12.21340777
1741	12.21169972
1742	12.21003018
1743	12.20734139
1744	12.20547484
1745	12.20516565
1746	12.20485725
1747	12.2026283
1748	12.20001175
1749	12.19970462
1750	12.19706479
1751	12.19675831
1752	12.1964526
1753	12.19614766
1754	12.1958435
1755	12.19162374
1756	12.18996159
1757	12.18965809
1758	12.18787693
1759	12.18441459
1760	12.18182952
1761	12.17868016
1762	12.17599487
1763	12.17333293
1764	12.17292691
1765	12.17127604
1766	12.1686545
1767	12.16835124
1768	12.16575098
1769	12.16544834
1770	12.16339135
1771	12.16119771
1772	12.15955942
1773	12.15925727
1774	12.15774428
1775	12.15744279
1776	12.15714207
1777	12.1568421
1778	12.15508399
1779	12.15390699
1780	12.15288114
1781	12.15024143
1782	12.14849955
1783	12.14819968
1784	12.14790056
1785	12.14547927
1786	12.14403531
1787	12.14253698
1788	12.14090547
1789	12.13918115
1790	12.13888188
1791	12.13476547
1792	12.13342269
1793	12.13080647
1794	12.12867239
1795	12.12607941
1796	12.12380501
1797	12.12125194
1798	12.11958711
1799	12.11705198
1800	12.11675274
1801	12.11474035
1802	12.11222452
1803	12.1119255
1804	12.11162724
1805	12.10997019
1806	12.10834961
1807	12.10674246
1808	12.10644463
1809	12.10614756
1810	12.10585124
1811	12.10178266
1812	12.10148716
1813	12.1011924
1814	12.10089839
1815	12.09890309
1816	12.09655369
1817	12.0962596
1818	12.09596625
1819	12.09567364
1820	12.09408091
1821	12.0915598
1822	12.09066733
1823	12.0903762
1824	12.0900858
1825	12.08841159
1826	12.08812188
1827	12.08495513
1828	12.08466666
1829	12.08437892
1830	12.08409191
1831	12.08088808
1832	12.07688028
1833	12.07438131
1834	12.07279581
1835	12.07113881
1836	12.07085185
1837	12.06920469
1838	12.06665473
1839	12.06636826
1840	12.06608251
1841	12.06444501
1842	12.06415994
1843	12.06285221
1844	12.06079316
1845	12.05831013
1846	12.05802577
1847	12.05774213
1848	12.05379891
1849	12.05134026
1850	12.05105788
1851	12.04748762
1852	12.04626571
1853	12.04598429
1854	12.04570358
1855	12.04542358
1856	12.04516003
1857	12.04354256
1858	12.04193895
1859	12.04065647
1860	12.04039402
1861	12.04011566
1862	12.03983799
1863	12.03753946
1864	12.03551733
1865	12.03300932
1866	12.03273243
1867	12.03156967
1868	12.03030848
1869	12.02784974
1870	12.026268
1871	12.02382808
1872	12.02207991
1873	12.02180304
1874	12.0192756
1875	12.01899926
1876	12.0174321
1877	12.01585053
1878	12.0119925
1879	12.01085073
1880	12.01057486
1881	12.01029968
1882	12.0100252
1883	12.00975141
1884	12.00724567
1885	12.00410499
1886	12.0038313
1887	12.00237279
1888	12.00211574
1889	12.001843
1890	12.00075586
1891	11.99920018
1892	11.99747966
1893	11.99720709
1894	11.99479468
1895	11.99452269
1896	11.99425138
1897	11.99128235
1898	11.98901941
1899	11.98683603
1900	11.9835663
1901	11.98186236
1902	11.98159049
1903	11.97942361
1904	11.97698326
1905	11.97671241
1906	11.97323541
1907	11.97296531
1908	11.97050499
1909	11.9702354
1910	11.96996649
1911	11.96842348
1912	11.96686993
1913	11.96443087
1914	11.9628918
1915	11.96152333
1916	11.96125469
1917	11.95748255
1918	11.95721466
1919	11.95694744
1920	11.95496989
1921	11.95372392
1922	11.95175735
1923	11.95149065
1924	11.94996275
1925	11.94755351
1926	11.94728716
1927	11.94702149
1928	11.9446329
1929	11.94436774
1930	11.94410324
1931	11.94173513
1932	11.94147113
1933	11.93774935
1934	11.93540351
1935	11.93345663
1936	11.93319319
1937	11.93293042
1938	11.93124463
1939	11.92957401
1940	11.92747267
1941	11.92526675
1942	11.92455716
1943	11.9242945
1944	11.92403251
1945	11.92220015
1946	11.91988346
1947	11.91882844
1948	11.91653154
1949	11.91626942
1950	11.9147534
1951	11.91247541
1952	11.91010131
1953	11.90890602
1954	11.90756191
1955	11.90589879
1956	11.90439665
1957	11.90214301
1958	11.90064799
1959	11.89890438
1960	11.89603162
1961	11.89238791
1962	11.89089996
1963	11.89063677
1964	11.8885989
1965	11.88742635
1966	11.88540955
1967	11.88376759
1968	11.88142545
1969	11.88116297
1970	11.88090116
1971	11.87942007
1972	11.87915892
1973	11.87889843
1974	11.87692965
1975	11.87666973
1976	11.8751913
1977	11.87284984
1978	11.87259032
1979	11.87054816
1980	11.86772101
1981	11.8648228
1982	11.86334522
1983	11.86267021
1984	11.86164422
1985	11.85945166
1986	11.85747623
1987	11.85522651
1988	11.85164841
1989	11.84953077
1990	11.8492703
1991	11.84901049
1992	11.84670535
1993	11.84644608
1994	11.84516425
1995	11.84490551
1996	11.84464743
1997	11.84439
1998	11.84207912
1999	11.84182278
2000	11.84156708
2001	11.83961245
2002	11.83927685
2003	11.83827452
2004	11.8380196
2005	11.83776533
2006	11.8375117
2007	11.83725871
2008	11.83700636
2009	11.83675465
2010	11.83481621
2011	11.83456501
2012	11.83389339
2013	11.83155213
2014	11.83006886
2015	11.829819
2016	11.82869659
2017	11.82722392
2018	11.82576348
2019	11.82551385
2020	11.82526485
2021	11.82501648
2022	11.82356776
2023	11.82247699
2024	11.82222927
2025	11.81869595
2026	11.81740507
2027	11.81390406
2028	11.81117138
2029	11.81092389
2030	11.81067702
2031	11.80875544
2032	11.80528872
2033	11.80463816
2034	11.80255634
2035	11.80065174
2036	11.79904495
2037	11.79879835
2038	11.79855238
2039	11.79830702
2040	11.79639128
2041	11.79614646
2042	11.79590226
2043	11.79565868
2044	11.79355818
2045	11.79143826
2046	11.78955814
2047	11.78931466
2048	11.7890718
2049	11.78763459
2050	11.78420526
2051	11.78233833
2052	11.78025315
2053	11.78001057
2054	11.7797686
2055	11.77806785
2056	11.77600276
2057	11.77352557
2058	11.77013806
2059	11.76989613
2060	11.76653897
2061	11.76629836
2062	11.76605836
2063	11.76273114
2064	11.76249068
2065	11.76225083
2066	11.76201159
2067	11.76177296
2068	11.75847577
2069	11.7564311
2070	11.7544064
2071	11.75333348
2072	11.75141707
2073	11.74998401
2074	11.74859349
2075	11.74835531
2076	11.74811682
2077	11.74666722
2078	11.74643003
2079	11.74527696
2080	11.7438573
2081	11.74361974
2082	11.74139305
2083	11.74059627
2084	11.73916401
2085	11.73732935
2086	11.73531319
2087	11.73331616
2088	11.73150522
2089	11.72969668
2090	11.72945975
2091	11.72885756
2092	11.72686953
2093	11.72663347
2094	11.72474918
2095	11.72451397
2096	11.72427869
2097	11.72404401
2098	11.72263294
2099	11.72101211
2100	11.72077798
2101	11.72054381
2102	11.72031063
2103	11.7200774
2104	11.71684633
2105	11.71661405
2106	11.71521528
2107	11.71386036
2108	11.7128083
2109	11.7125758
2110	11.71037486
2111	11.70932305
2112	11.709092
2113	11.70886099
2114	11.70707141
2115	11.70567821
2116	11.70544754
2117	11.70521738
2118	11.70498781
2119	11.70302467
2120	11.70279515
2121	11.7025662
2122	11.70233776
2123	11.70095467
2124	11.69991118
2125	11.69968351
2126	11.69945642
2127	11.69792939
2128	11.69639328
2129	11.69462846
2130	11.69335082
2131	11.69016526
2132	11.68828093
2133	11.68690954
2134	11.6866816
2135	11.68450406
2136	11.68135299
2137	11.67823015
2138	11.6780033
2139	11.67664201
2140	11.67606219
2141	11.67518369
2142	11.67386172
2143	11.67211172
2144	11.67075828
2145	11.6695533
2146	11.66852973
2147	11.66661223
2148	11.66469389
2149	11.6631465
2150	11.66291904
2151	11.66157826
2152	11.6603876
2153	11.66016051
2154	11.65877169
2155	11.6576694
2156	11.65710429
2157	11.65577481
2158	11.65269134
2159	11.65066244
2160	11.64892572
2161	11.6486994
2162	11.64732806
2163	11.64507781
2164	11.64376185
2165	11.64353729
2166	11.64331218
2167	11.64308763
2168	11.64286433
2169	11.64209652
2170	11.64079064
2171	11.6405672
2172	11.64034433
2173	11.640123
2174	11.63839233
2175	11.63762823
2176	11.63457979
2177	11.63341111
2178	11.63318935
2179	11.6312948
2180	11.62827466
2181	11.62805491
2182	11.62616616
2183	11.62434329
2184	11.62304285
2185	11.62182473
2186	11.62012205
2187	11.61883415
2188	11.61861222
2189	11.61737433
2190	11.61568213
2191	11.61460728
2192	11.61438575
2193	11.61139319
2194	11.61004908
2195	11.60888456
2196	11.60768485
2197	11.60746371
2198	11.60547289
2199	11.60518526
2200	11.60416073
2201	11.60248081
2202	11.60207302
2203	11.60185272
2204	11.60163298
2205	11.59985017
2206	11.59814002
2207	11.59692546
2208	11.59634061
2209	11.59612144
2210	11.59515994
2211	11.59494121
2212	11.59472305
2213	11.59375133
2214	11.59209291
2215	11.59026713
2216	11.58927109
2217	11.58905337
2218	11.58724575
2219	11.58702846
2220	11.58532765
2221	11.58347923
2222	11.58326219
2223	11.58198287
2224	11.58113085
2225	11.57860748
2226	11.57692438
2227	11.57670738
2228	11.57523704
2229	11.57229812
2230	11.56938556
2231	11.56881596
2232	11.5685998
2233	11.56838418
2234	11.56724917
2235	11.56598177
2236	11.56466671
2237	11.56341274
2238	11.56237005
2239	11.56215473
2240	11.56033629
2241	11.56012121
2242	11.55881932
2243	11.5586048
2244	11.55839082
2245	11.55551198
2246	11.55529956
2247	11.55351291
2248	11.55329974
2249	11.55241985
2250	11.55079152
2251	11.55057869
2252	11.54793185
2253	11.54613577
2254	11.54558031
2255	11.54380058
2256	11.54358864
2257	11.54074626
2258	11.5389891
2259	11.53774669
2260	11.53651462
2261	11.53473572
2262	11.53452281
2263	11.53236411
2264	11.53018553
2265	11.52895974
2266	11.52874873
2267	11.52712007
2268	11.52690822
2269	11.52568287
2270	11.52393156
2271	11.52282976
2272	11.52154118
2273	11.52013641
2274	11.51992462
2275	11.51971337
2276	11.51810435
2277	11.51639279
2278	11.5161818
2279	11.51597134
2280	11.51576141
2281	11.51555202
2282	11.51381556
2283	11.51360641
2284	11.51178524
2285	11.51006191
2286	11.50867282
2287	11.50776386
2288	11.50755453
2289	11.50734572
2290	11.50713745
2291	11.50434748
2292	11.5041398
2293	11.50244315
2294	11.50190741
2295	11.50062602
2296	11.50041892
2297	11.50021236
2298	11.50000631
2299	11.49973922
2300	11.499534
2301	11.49795178
2302	11.49519185
2303	11.4934645
2304	11.4923824
2305	11.4921776
2306	11.49197299
2307	11.49176902
2308	11.49034616
2309	11.48950567
2310	11.48814744
2311	11.48586483
2312	11.48566027
2313	11.48444714
2314	11.48424299
2315	11.48306048
2316	11.48255582
2317	11.48089443
2318	11.47962394
2319	11.47805792
2320	11.47640981
2321	11.47477486
2322	11.47265523
2323	11.47245085
2324	11.47138189
2325	11.46866486
2326	11.46711219
2327	11.46690833
2328	11.46488475
2329	11.46326944
2330	11.46058856
2331	11.45938532
2332	11.45918204
2333	11.45717962
2334	11.45697735
2335	11.45537806
2336	11.45466914
2337	11.4544671
2338	11.45248096
2339	11.45177519
2340	11.45018783
2341	11.44891552
2342	11.44871416
2343	11.44819987
2344	11.44668539
2345	11.44648486
2346	11.44628548
2347	11.44608577
2348	11.44453483
2349	11.44319201
2350	11.44245246
2351	11.44225312
2352	11.44199563
2353	11.44003182
2354	11.43983375
2355	11.43827889
2356	11.4373962
2357	11.43649808
2358	11.43483973
2359	11.43464147
2360	11.43300167
2361	11.43147206
2362	11.4307757
2363	11.42953347
2364	11.42826908
2365	11.42807121
2366	11.42787383
2367	11.42525682
2368	11.42424019
2369	11.4230389
2370	11.42284189
2371	11.42145886
2372	11.4202141
2373	11.41858982
2374	11.41750482
2375	11.41631772
2376	11.41612083
2377	11.41494351
2378	11.4135832
2379	11.41257935
2380	11.41105875
2381	11.40847515
2382	11.40681428
2383	11.40661741
2384	11.40642221
2385	11.40386324
2386	11.40206669
2387	11.40107151
2388	11.39973192
2389	11.39849854
2390	11.39830225
2391	11.39810645
2392	11.39725631
2393	11.39706091
2394	11.39686601
2395	11.39667161
2396	11.39647769
2397	11.39549386
2398	11.39530035
2399	11.39483624
2400	11.39464353
2401	11.39313575
2402	11.39193193
2403	11.39035421
2404	11.39016135
2405	11.38996899
2406	11.38972163
2407	11.3886083
2408	11.38743937
2409	11.38628018
2410	11.3853046
2411	11.38298429
2412	11.38279203
2413	11.38184569
2414	11.38076302
2415	11.37942416
2416	11.3792322
2417	11.37904073
2418	11.37884975
2419	11.3772094
2420	11.3770188
2421	11.37608446
2422	11.37584041
2423	11.37491366
2424	11.37472399
2425	11.37350293
2426	11.37331375
2427	11.37216259
2428	11.37197379
2429	11.37178546
2430	11.37019876
2431	11.36813375
2432	11.36698939
2433	11.36550684
2434	11.36531894
2435	11.36383055
2436	11.36291647
2437	11.36272903
2438	11.36254206
2439	11.36235559
2440	11.3611464
2441	11.36048772
2442	11.35900927
2443	11.35882325
2444	11.35863771
2445	11.35773415
2446	11.35749645
2447	11.35684315
2448	11.35557142
2449	11.3547538
2450	11.35331018
2451	11.35211101
2452	11.34962155
2453	11.34837586
2454	11.34690894
2455	11.34444863
2456	11.3433087
2457	11.34312414
2458	11.34166256
2459	11.34047444
2460	11.34029013
2461	11.33983364
2462	11.33825957
2463	11.33807586
2464	11.3370103
2465	11.33682694
2466	11.33664405
2467	11.33646162
2468	11.33529748
2469	11.3351153
2470	11.33413388
2471	11.33329177
2472	11.33310998
2473	11.3319834
2474	11.33053438
2475	11.33035319
2476	11.33017195
2477	11.32873113
2478	11.32629999
2479	11.32389075
2480	11.32246529
2481	11.32228417
2482	11.32084873
2483	11.3206681
2484	11.31914359
2485	11.31818016
2486	11.31675566
2487	11.31535065
2488	11.31380991
2489	11.31262729
2490	11.31244608
2491	11.3109177
2492	11.31026713
2493	11.30953558
2494	11.30858322
2495	11.30770129
2496	11.30629661
2497	11.30548116
2498	11.30500905
2499	11.30380082
2500	11.30241175
2501	11.30223063
2502	11.30204997
2503	11.30186977
2504	11.30070031
2505	11.30052057
2506	11.30034129
2507	11.30016247
2508	11.29905973
2509	11.29669351
2510	11.29492549
2511	11.29340862
2512	11.29297837
2513	11.29217342
2514	11.29137617
2515	11.29091151
2516	11.28856916
2517	11.2876392
2518	11.28746114
2519	11.28728352
2520	11.28710623
2521	11.28574462
2522	11.28453942
2523	11.28436234
2524	11.28418571
2525	11.28400953
2526	11.28383344
2527	11.28246602
2528	11.28229038
2529	11.28211518
2530	11.28106119
2531	11.27966447
2532	11.27948953
2533	11.27829589
2534	11.27812114
2535	11.27677283
2536	11.27659845
2537	11.2764243
2538	11.27503767
2539	11.27273533
2540	11.2718517
2541	11.26984118
2542	11.26850627
2543	11.26833218
2544	11.26788028
2545	11.26618007
2546	11.26506407
2547	11.26356647
2548	11.26339272
2549	11.26223747
2550	11.2609197
2551	11.26074618
2552	11.2605731
2553	11.26040046
2554	11.25933055
2555	11.25784452
2556	11.25673997
2557	11.25580733
2558	11.25563466
2559	11.25546242
2560	11.25398481
2561	11.25288752
2562	11.25179939
2563	11.25105177
2564	11.25060947
2565	11.24943471
2566	11.24901995
2567	11.24840044
2568	11.24822914
2569	11.24675803
2570	11.24567789
2571	11.24477769
2572	11.2427937
2573	11.24129685
2574	11.2402248
2575	11.24005337
2576	11.23988236
2577	11.23971179
2578	11.23744466
2579	11.23727458
2580	11.23654002
2581	11.23637029
2582	11.23620099
2583	11.23535278
2584	11.23451101
2585	11.23434228
2586	11.23417399
2587	11.23355345
2588	11.23338547
2589	11.23321791
2590	11.23173599
2591	11.23156878
2592	11.23116225
2593	11.22970282
2594	11.22886911
2595	11.22870259
2596	11.22735316
2597	11.22591021
2598	11.2257439
2599	11.22448362
2600	11.22431758
2601	11.22324798
2602	11.22285061
2603	11.22241216
2604	11.22224695
2605	11.22107895
2606	11.22091404
2607	11.22074947
2608	11.22058532
2609	11.22042132
2610	11.21929111
2611	11.21800579
2612	11.21784203
2613	11.21678523
2614	11.21662179
2615	11.21645867
2616	11.21629596
2617	11.21405821
2618	11.21304544
2619	11.21165975
2620	11.21149711
2621	11.21133487
2622	11.20989168
2623	11.2084577
2624	11.20829574
2625	11.20790296
2626	11.20595288
2627	11.20479588
2628	11.20463444
2629	11.2044734
2630	11.20225908
2631	11.20102578
2632	11.19883207
2633	11.19688541
2634	11.19672471
2635	11.19656442
2636	11.19640453
2637	11.19423079
2638	11.19281344
2639	11.19152243
2640	11.18937325
2641	11.18804124
2642	11.18699126
2643	11.18683152
2644	11.18470198
2645	11.18342483
2646	11.182029
2647	11.18098661
2648	11.17995292
2649	11.17784759
2650	11.17646005
2651	11.17543401
2652	11.17444695
2653	11.17428712
2654	11.17305725
2655	11.17289763
2656	11.17081456
2657	11.16936568
2658	11.16835048
2659	11.16734374
2660	11.16602142
2661	11.16528724
2662	11.16512774
2663	11.16416125
2664	11.16308099
2665	11.16165374
2666	11.16051039
2667	11.16035091
2668	11.15914394
2669	11.15794651
2670	11.15685637
2671	11.15548805
2672	11.15532853
2673	11.15402237
2674	11.15260974
2675	11.15141904
2676	11.1500257
2677	11.14961596
2678	11.14864431
2679	11.14754729
2680	11.14657443
2681	11.14593076
2682	11.1445517
2683	11.14396229
2684	11.14307854
2685	11.14291933
2686	11.14221434
2687	11.14205546
2688	11.14063816
2689	11.13952754
2690	11.13936918
2691	11.13921121
2692	11.13813067
2693	11.13738346
2694	11.13534567
2695	11.13518819
2696	11.13401186
2697	11.13294559
2698	11.1319479
2699	11.13102337
2700	11.13086586
2701	11.13070875
2702	11.13055204
2703	11.13039573
2704	11.12934017
2705	11.12776359
2706	11.12680318
2707	11.12568138
2708	11.12552535
2709	11.1241726
2710	11.12216687
2711	11.12201114
2712	11.12002361
2713	11.11986834
2714	11.11875402
2715	11.11771549
2716	11.11644011
2717	11.11552649
2718	11.11537105
2719	11.11432682
2720	11.11392564
2721	11.11326875
2722	11.11130726
2723	11.10996789
2724	11.1098131
2725	11.10867221
2726	11.10768783
2727	11.10753305
2728	11.10661053
2729	11.10526802
2730	11.10511356
2731	11.10318086
2732	11.10248409
2733	11.10153506
2734	11.10113817
2735	11.10019608
2736	11.09904218
2737	11.09888803
2738	11.09698136
2739	11.09682754
2740	11.09588251
2741	11.09139328
2742	11.09123947
2743	11.09066611
2744	11.09051292
2745	11.08962543
2746	11.0894724
2747	11.08845438
2748	11.08773349
2749	11.08758676
2750	11.08567422
2751	11.08552189
2752	11.08467225
2753	11.08452012
2754	11.08304544
2755	11.08289952
2756	11.08275405
2757	11.08237375
2758	11.08222264
2759	11.08067688
2760	11.08052599
2761	11.07917479
2762	11.0783823
2763	11.07685057
2764	11.07670626
2765	11.07573941
2766	11.07442316
2767	11.06998703
2768	11.06962456
2769	11.06837847
2770	11.06823413
2771	11.06808347
2772	11.06707283
2773	11.06612123
2774	11.06467697
2775	11.06452647
2776	11.06437636
2777	11.06230817
2778	11.06140504
2779	11.06125491
2780	11.05997027
2781	11.05919476
2782	11.05818622
2783	11.05780931
2784	11.05766666
2785	11.0567325
2786	11.05659036
2787	11.05564419
2788	11.05409314
2789	11.05298713
2790	11.05216191
2791	11.05119397
2792	11.0510441
2793	11.05089462
2794	11.05074551
2795	11.05059678
2796	11.05017907
2797	11.05003063
2798	11.0481578
2799	11.04684138
2800	11.04670025
2801	11.04539568
2802	11.04477518
2803	11.04388965
2804	11.03950916
2805	11.03827807
2806	11.0371861
2807	11.03703705
2808	11.03688839
2809	11.0367401
2810	11.03563914
2811	11.03442182
2812	11.03427363
2813	11.02993086
2814	11.02956393
2815	11.02942329
2816	11.02849692
2817	11.02750361
2818	11.02635305
2819	11.02507989
2820	11.02381482
2821	11.02289447
2822	11.02191135
2823	11.02177102
2824	11.02070077
2825	11.02055279
2826	11.02041304
2827	11.02026573
2828	11.02012663
2829	11.01977774
2830	11.01896629
2831	11.01775901
2832	11.01635062
2833	11.01537412
2834	11.01522721
2835	11.01508066
2836	11.01436804
2837	11.01400547
2838	11.01316442
2839	11.01196979
2840	11.01071977
2841	11.01011346
2842	11.00996692
2843	11.00813317
2844	11.00799523
2845	11.0078494
2846	11.0071598
2847	11.00597645
2848	11.00505678
2849	11.00374294
2850	11.00262214
2851	11.00226475
2852	11.00151444
2853	11.00090388
2854	10.99965565
2855	10.9995096
2856	10.9993723
2857	10.99923542
2858	10.9982713
2859	10.99812634
2860	10.997277
2861	10.99648417
2862	10.99528124
2863	10.99100703
2864	10.98990994
2865	10.98878514
2866	10.98788764
2867	10.98608305
2868	10.9856641
2869	10.98477589
2870	10.9846377
2871	10.98449994
2872	10.98436261
2873	10.98379114
2874	10.98364571
2875	10.98269979
2876	10.97846377
2877	10.97792903
2878	10.97759473
2879	10.97649706
2880	10.97555683
2881	10.97438267
2882	10.97424583
2883	10.97410941
2884	10.97396464
2885	10.97317156
2886	10.97139296
2887	10.97125729
2888	10.97111317
2889	10.96945155
2890	10.96822964
2891	10.96741103
2892	10.96565951
2893	10.96444683
2894	10.96325912
2895	10.96182052
2896	10.96058909
2897	10.96001264
2898	10.95923157
2899	10.95807438
2900	10.95793856
2901	10.95741547
2902	10.95568128
2903	10.95553684
2904	10.95540168
2905	10.95431592
2906	10.95316932
2907	10.95153085
2908	10.95139572
2909	10.95052642
2910	10.94999877
2911	10.94927528
2912	10.94839268
2913	10.94742699
2914	10.9462329
2915	10.94566661
2916	10.94464357
2917	10.9444997
2918	10.94370959
2919	10.94294679
2920	10.94204735
2921	10.94086505
2922	10.93985345
2923	10.93876288
2924	10.9386188
2925	10.93848402
2926	10.93771037
2927	10.93684853
2928	10.93585262
2929	10.93506671
2930	10.9349319
2931	10.93376898
2932	10.93270566
2933	10.93256209
2934	10.93242788
2935	10.93074009
2936	10.92978771
2937	10.92964485
2938	10.92881577
2939	10.92867316
2940	10.92815346
2941	10.92654705
2942	10.92513591
2943	10.9239985
2944	10.92385611
2945	10.91967578
2946	10.91954233
2947	10.91841314
2948	10.91827076
2949	10.91729801
2950	10.91617841
2951	10.91451223
2952	10.91437907
2953	10.91424631
2954	10.91387936
2955	10.91311515
2956	10.91223065
2957	10.91111703
2958	10.9101585
2959	10.90928086
2960	10.90841055
2961	10.90730474
2962	10.90695807
2963	10.90620208
2964	10.9056406
2965	10.90549819
2966	10.9013804
2967	10.90053519
2968	10.89936837
2969	10.89861112
2970	10.89847748
2971	10.89834426
2972	10.89726795
2973	10.89645246
2974	10.89577339
2975	10.89563084
2976	10.8945937
2977	10.89445139
2978	10.89037261
2979	10.89023015
2980	10.88858249
2981	10.88844979
2982	10.88830802
2983	10.88817607
2984	10.88743044
2985	10.88729886
2986	10.88715804
2987	10.88311438
2988	10.8825641
2989	10.88168529
2990	10.88154413
2991	10.87753706
2992	10.87643658
2993	10.87630479
2994	10.87541762
2995	10.8743483
2996	10.87340839
2997	10.87326688
2998	10.87242482
2999	10.87228368
3000	10.87135053
3001	10.87042539
3002	10.86880298
3003	10.86809057
3004	10.86735123
3005	10.86623369
3006	10.86531824
3007	10.86517723
3008	10.86407994
3009	10.8600967
3010	10.85996532
3011	10.85891178
3012	10.85877054
3013	10.85803593
3014	10.85712856
3015	10.85699747
3016	10.85644959
3017	10.8525007
3018	10.8517732
3019	10.85066442
3020	10.84948758
3021	10.84935635
3022	10.84922552
3023	10.84908485
3024	10.84894453
3025	10.84839016
3026	10.84826032
3027	10.84812063
3028	10.84799152
3029	10.84690604
3030	10.84677722
3031	10.8461224
3032	10.84504577
3033	10.84113156
3034	10.83997722
3035	10.83984829
3036	10.83914009
3037	10.83828221
3038	10.83814268
3039	10.83801442
3040	10.83788656
3041	10.83715561
3042	10.83702815
3043	10.83596045
3044	10.8358221
3045	10.83482678
3046	10.83398108
3047	10.83385427
3048	10.8328088
3049	10.83268209
3050	10.83214409
3051	10.83079097
3052	10.83066441
3053	10.82994211
3054	10.82981582
3055	10.82592764
3056	10.8251409
3057	10.82500324
3058	10.82487732
3059	10.82353663
3060	10.82213192
3061	10.8208081
3062	10.81695443
3063	10.81615331
3064	10.81601524
3065	10.81522096
3066	10.81442846
3067	10.8142908
3068	10.8134246
3069	10.81230844
3070	10.81159807
3071	10.81081285
3072	10.81068726
3073	10.80977748
3074	10.80814967
3075	10.80801232
3076	10.80670999
3077	10.8059745
3078	10.80583724
3079	10.8057122
3080	10.80557561
3081	10.80487497
3082	10.80414403
3083	10.80333472
3084	10.79950983
3085	10.79571959
3086	10.7955942
3087	10.79545706
3088	10.79468571
3089	10.79416349
3090	10.79402668
3091	10.79247413
3092	10.79233766
3093	10.79126542
3094	10.79046945
3095	10.7903333
3096	10.79019751
3097	10.78908694
3098	10.78856936
3099	10.78844537
3100	10.78468774
3101	10.78096419
3102	10.78083983
3103	10.77930515
3104	10.77825971
3105	10.7781234
3106	10.77799943
3107	10.77786379
3108	10.7773515
3109	10.77664275
3110	10.77650733
3111	10.77637225
3112	10.77624934
3113	10.77472882
3114	10.77460627
3115	10.77393523
3116	10.7731537
3117	10.77301962
3118	10.7728978
3119	10.76919938
3120	10.76906547
3121	10.76894396
3122	10.76790319
3123	10.76778177
3124	10.76682581
3125	10.7666925
3126	10.76584952
3127	10.76482492
3128	10.76470341
3129	10.76403996
3130	10.76390677
3131	10.76303005
3132	10.76290925
3133	10.76140511
3134	10.76052487
3135	10.75903429
3136	10.75891377
3137	10.7582639
3138	10.75720667
3139	10.75521584
3140	10.75508298
3141	10.75361278
3142	10.75296902
3143	10.7516314
3144	10.75116078
3145	10.75102791
3146	10.75034556
3147	10.75022533
3148	10.74917764
3149	10.74551247
3150	10.74447408
3151	10.74384939
3152	10.74371645
3153	10.74306467
3154	10.74280437
3155	10.74267172
3156	10.73904334
3157	10.73892321
3158	10.73805239
3159	10.73728848
3160	10.73716859
3161	10.73357117
3162	10.73292782
3163	10.73280782
3164	10.73267528
3165	10.7318114
3166	10.73076259
3167	10.73064299
3168	10.72989664
3169	10.72862669
3170	10.72760549
3171	10.72634735
3172	10.72621457
3173	10.7260951
3174	10.72597601
3175	10.7249396
3176	10.72480762
3177	10.72374071
3178	10.72229168
3179	10.72215993
3180	10.72072406
3181	10.71715952
3182	10.71702763
3183	10.71629068
3184	10.71553458
3185	10.71310907
3186	10.71225391
3187	10.70984825
3188	10.70882222
3189	10.70832528
3190	10.70820516
3191	10.70808541
3192	10.70796604
3193	10.70694833
3194	10.70609937
3195	10.70545559
3196	10.70472294
3197	10.70459066
3198	10.70447181
3199	10.70346669
3200	10.70334793
3201	10.70322954
3202	10.70181086
3203	10.70169282
3204	10.70069561
3205	10.70056443
3206	10.69968751
3207	10.69848634
3208	10.69835526
3209	10.69753014
3210	10.69652226
3211	10.6963914
3212	10.69589998
3213	10.69578246
3214	10.69437789
3215	10.69426072
3216	10.69414392
3217	10.69062271
3218	10.68984799
3219	10.68886176
3220	10.68727067
3221	10.68714018
